train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
64.09954723715782,8.34482727944851,0.7681444991789819,0.8640226628895185,0.7519609875304103,0.8520408163265306
40.9629731066525,9.023936092853546,0.7471209991349481,0.8498583569405099,0.7302316136237998,0.8443877551020408
20.698865184560418,11.843064069747925,0.7404411764705883,0.8385269121813032,0.7517070142768466,0.8405612244897959
9.906687958398834,13.637346433242783,0.763231439963234,0.8470254957507082,0.7612921591682653,0.8431122448979592
6.426182336872444,16.003837155993097,0.7645936095109976,0.8356940509915014,0.7521783348451114,0.8239795918367347
4.592409180942923,16.948490011156537,0.7652479574387232,0.8413597733711048,0.7481049562682216,0.8278061224489796
3.6687517379177734,23.45531575352652,0.6896546754294939,0.8271954674220963,0.7190332590358812,0.8431122448979592
3.3718418986536562,19.802314850792754,0.76389449772842,0.8498583569405099,0.7604383538941197,0.8494897959183674
2.1983902637730353,19.27612976473756,0.7695955982151299,0.8484419263456091,0.767279721120327,0.8456632653061225
1.8682888104231097,19.679786943655927,0.7600953934361407,0.8441926345609065,0.7626930252868087,0.8443877551020408
