train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
69.88689811527729,9.46557329595089,0.6350355746198864,0.8144475920679887,0.6395749947758435,0.8176020408163265
52.99762014299631,10.134679984301329,0.7094457351476933,0.8243626062322946,0.7276996075535682,0.8380102040816326
36.054742308333516,10.953370735049248,0.7201790490444712,0.7974504249291785,0.7427012785528553,0.8176020408163265
23.529886469244957,15.271358478814363,0.7051268664508719,0.7960339943342776,0.6995182763519359,0.7869897959183674
17.08973124064505,16.601655837148428,0.7093214756258235,0.8016997167138811,0.7521364246024143,0.8316326530612245
10.652775100432336,18.13298979436513,0.6724975736539949,0.8002832861189801,0.7208806799170181,0.8303571428571429
7.314450844889507,18.716481511713937,0.6960619434765776,0.8031161473087819,0.7264871458295163,0.8227040816326531
5.303838429390453,20.684222969575785,0.7121228238130695,0.8045325779036827,0.7301337529504327,0.8214285714285714
4.446142612956464,21.350762592279352,0.7121144721233689,0.8130311614730878,0.7372808734111485,0.8329081632653061
3.436606414965354,22.273666750930715,0.6940213282211404,0.8059490084985835,0.7386532642699626,0.8341836734693877
