train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
45.88959959149361,9.005262464284897,0.7683312451524371,0.8441926345609065,0.7681424878127892,0.8418367346938775
31.650374118238688,10.808188736438751,0.6533030639681849,0.8271954674220963,0.6420752022846263,0.8201530612244898
17.832719212397933,11.606791138648987,0.703825369738339,0.8328611898016998,0.7293047764745878,0.8341836734693877
9.322006756905466,15.140500823967159,0.7165446740171099,0.8342776203966006,0.7334725289433179,0.8380102040816326
4.3061638864455745,15.499066547490656,0.741134566025876,0.8314447592067988,0.7432930137402098,0.8252551020408163
3.2050261276308447,17.70703733782284,0.7337950877681483,0.8158640226628895,0.7472788999005522,0.8201530612244898
1.9512640689499676,18.796092667616904,0.7321821464880203,0.8229461756373938,0.7558987468601273,0.8303571428571429
1.3012024291674607,19.74036855279701,0.7340369557433958,0.8286118980169972,0.7616659066727467,0.8367346938775511
1.2245058807893656,20.948558270232752,0.7252883241477852,0.8271954674220963,0.7565705128205129,0.8418367346938775
0.8432782473391853,20.843198584450874,0.7267836524431248,0.8271954674220963,0.7634331049404977,0.8431122448979592
