train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
185.1236371025443,19.098457157611847,0.6769371568029287,0.830028328611898,0.6605421686746987,0.8239795918367347
145.63832527771592,21.849565494805574,0.6769371568029287,0.830028328611898,0.6761487693143877,0.8303571428571429
107.90788063779473,21.405254811048508,0.6710257335257336,0.8243626062322946,0.684525711580567,0.826530612244898
68.9114168966189,26.320712179876864,0.694223246836069,0.8201133144475921,0.7248036505638191,0.8367346938775511
43.53662463114597,28.437246745452285,0.707550367162493,0.8130311614730878,0.7429213857428382,0.8392857142857143
27.64790948224254,33.77018541097641,0.6495587015353651,0.7932011331444759,0.7109634640897506,0.8252551020408163
20.780382834840566,37.59956237813458,0.7047593760371722,0.8215297450424929,0.7360004729700202,0.8329081632653061
14.95865545119159,41.535820581601,0.6860290093048714,0.8158640226628895,0.7234114123969315,0.8354591836734694
11.711576963309199,44.22338930610567,0.6850240785209096,0.8073654390934845,0.7334535132870008,0.8354591836734694
10.22756975068478,43.93835872551426,0.7000730169266511,0.8186968838526912,0.7320808398699823,0.8354591836734694
