train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
23.029903009533882,9.529460310935974,0.7091815718157182,0.8116147308781869,0.726568486437636,0.8252551020408163
14.278543166816235,9.736218810081482,0.7088452787258248,0.8356940509915014,0.6984615384615385,0.8290816326530612
6.0412214156240225,11.914268534630537,0.7252883241477852,0.8271954674220963,0.7212486920834222,0.8214285714285714
2.087023708038032,14.955043802037835,0.7545040612001207,0.8498583569405099,0.7158478373188768,0.8201530612244898
1.0993746115127578,17.33817720785737,0.7436632157401502,0.8427762039660056,0.701914428883464,0.8150510204081632
0.6794585714815184,19.570491425227374,0.71984126984127,0.8356940509915014,0.7114271373598795,0.8316326530612245
0.540921222884208,19.197529583703727,0.7315312394063114,0.8172804532577904,0.7347127971224089,0.8137755102040817
0.6108462672564201,20.120719663915224,0.7297056423774556,0.8271954674220963,0.7355897143799324,0.8278061224489796
0.42492887008120306,20.504030864685774,0.7206590127781021,0.8271954674220963,0.7319124612118244,0.8290816326530612
0.26195074163842946,20.42796013003681,0.7222739266011033,0.8257790368271954,0.7318435754189945,0.8278061224489796
