train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
23.631524100899696,8.873370207846165,0.7441672473867595,0.8342776203966006,0.7535293025558512,0.8380102040816326
14.457494735717773,8.914178535342216,0.7727544442094227,0.8512747875354107,0.7466882067851373,0.8316326530612245
5.9002540074288845,12.248696248978376,0.7333274082632509,0.8073654390934845,0.7275478603603605,0.798469387755102
1.7766440934501588,14.15792086860165,0.7508427342314385,0.8356940509915014,0.7540352030840974,0.8405612244897959
0.7654958338243887,17.31649215007201,0.7264810416561389,0.8371104815864022,0.7391127908644026,0.8431122448979592
0.6297532049939036,17.564679590344895,0.7414704529165246,0.8342776203966006,0.7435974842767296,0.8341836734693877
0.5994917469797656,19.606841035129037,0.7312900641025641,0.8385269121813032,0.7404500261643119,0.8418367346938775
0.5417273116763681,18.688892220321577,0.742647785686042,0.8328611898016998,0.7473412826297132,0.8354591836734694
0.47177521837875247,19.275288787204772,0.729756063611372,0.8286118980169972,0.7428027494853111,0.8380102040816326
0.38794096023775637,19.43130911429762,0.7282559313478041,0.8271954674220963,0.7440615272304778,0.8380102040816326
