train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
48.584268659353256,11.380285397171974,0.6348788261470925,0.8172804532577904,0.6407436501702016,0.8214285714285714
37.23999185860157,9.596153542399406,0.7263294539750651,0.8172804532577904,0.7503134225745136,0.8392857142857143
23.01122337207198,11.233757607638836,0.7118301081944971,0.7988668555240793,0.7261702368808794,0.8073979591836735
12.879099013283849,16.830598140135407,0.6389538281706604,0.8016997167138811,0.6630186807736816,0.8176020408163265
8.823840184602886,15.559721464291215,0.6435864618885098,0.7988668555240793,0.666233220869112,0.8125
4.604564506793395,18.796515602618456,0.6678521491668175,0.7974504249291785,0.7224720544777079,0.8278061224489796
3.028031655587256,21.892209455836564,0.6812435500515995,0.8016997167138811,0.7405381944444445,0.8443877551020408
2.315268525155261,24.05887127260212,0.6435864618885098,0.7988668555240793,0.7007589994609793,0.8329081632653061
2.488711578422226,22.266560324234888,0.7136128063547418,0.8101983002832861,0.7319124612118244,0.8290816326530612
1.7231282325228676,23.370754891075194,0.6724975736539949,0.8002832861189801,0.7362637362637361,0.8392857142857143
