train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
170.85202360898256,17.22568416595459,0.7375783953287197,0.8441926345609065,0.7405777439528805,0.8469387755102041
115.13956916332245,17.3613850325346,0.7390445349426753,0.839943342776204,0.7674050632911391,0.8545918367346939
60.29391368012875,25.718689054250717,0.7430582900781577,0.8271954674220963,0.7613636363636365,0.8392857142857143
30.53275848319754,34.499065086012706,0.7435338564370823,0.830028328611898,0.7630320699708455,0.8380102040816326
16.579864741768688,33.04581709764898,0.7471708924222891,0.8158640226628895,0.7464469253942938,0.8137755102040817
14.006231623119675,33.32570123299956,0.7541804676409931,0.8342776203966006,0.7603043122755874,0.8354591836734694
8.441671171080088,43.32030188944191,0.7312626089604507,0.830028328611898,0.7568033648790746,0.8494897959183674
6.278143693867605,43.79424284002744,0.735821539937635,0.8342776203966006,0.7362346252983547,0.8380102040816326
4.3187138408684405,45.61212493747007,0.7351426035557102,0.8257790368271954,0.742228892832134,0.8329081632653061
3.5199216023029294,46.146187181118876,0.7420362066101978,0.8286118980169972,0.7537860283341475,0.8392857142857143
