train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
25.970463812351227,10.843985557556152,0.4618902439024391,0.7790368271954674,0.43718592964824116,0.7767857142857143
20.85207986831665,10.31203442811966,0.6837457337883959,0.8215297450424929,0.6693163751987281,0.8176020408163265
12.653622828423977,11.668219365179539,0.628630275011854,0.7988668555240793,0.6321124343993528,0.7920918367346939
6.892784181982279,14.406562775373459,0.6751808254592232,0.7917847025495751,0.7108258287028166,0.8035714285714286
2.808045760728419,21.83612717082724,0.6027741735466017,0.7917847025495751,0.6779161749923517,0.8201530612244898
1.8907157802022994,18.54586587101221,0.6678521491668175,0.7974504249291785,0.719619483584865,0.8278061224489796
1.0479213355574757,22.201967311557382,0.6624613373142483,0.7917847025495751,0.7252231045269557,0.8290816326530612
1.0011489011812955,24.10468383645639,0.6734474263005371,0.7917847025495751,0.7185850845818007,0.8201530612244898
0.542462692479603,24.99517954629846,0.6765329818615452,0.7932011331444759,0.7199295597484276,0.8188775510204082
0.5380488053197041,25.166160580934957,0.6685572177178892,0.7903682719546742,0.7199085415645925,0.8214285714285714
