train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
90.0807814002037,8.890958443284035,0.7246715927750411,0.8385269121813032,0.7272349272349272,0.8431122448979592
67.96543978899717,10.473801396787167,0.6861664295874822,0.830028328611898,0.6987963105815159,0.8380102040816326
43.68426392227411,11.54027481097728,0.7264810416561389,0.8371104815864022,0.7412918524430392,0.8354591836734694
26.56912278663367,12.48129667993635,0.7183001565340162,0.8342776203966006,0.7320774463631606,0.8367346938775511
16.690911114681512,13.897403683513403,0.7148914689550732,0.8186968838526912,0.7306118262474999,0.8290816326530612
10.375804068055004,18.835833847522736,0.6898715642387986,0.8215297450424929,0.7234114123969315,0.8354591836734694
8.044104076223448,18.554844753816724,0.7162813839559095,0.8215297450424929,0.7387523990835048,0.8354591836734694
5.4624339255387895,20.96466622815933,0.6956896551724139,0.8215297450424929,0.7306286539819442,0.8380102040816326
4.055553226382472,21.522279185650405,0.7282559313478041,0.8271954674220963,0.7410172808125739,0.8329081632653061
3.658788032422308,22.42668068848434,0.7220800692831555,0.830028328611898,0.7320808398699823,0.8354591836734694
