train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
91.22783188521862,9.471999078989029,0.7267256018379782,0.8243626062322946,0.7485594111461619,0.8443877551020408
66.23608722537756,8.739928588271141,0.7406080646642785,0.8413597733711048,0.7503858399438779,0.8494897959183674
41.542116709053516,12.056063119322062,0.7413084251450148,0.8328611898016998,0.7401645416617928,0.826530612244898
25.613381266593933,13.729902429506183,0.7150241586639836,0.8101983002832861,0.7426414268519532,0.8278061224489796
15.261630094144493,16.376545996638015,0.7252715092925804,0.8286118980169972,0.7279588828448063,0.8303571428571429
9.342004279140383,18.67995592672378,0.7119814222054854,0.8158640226628895,0.727870887647424,0.8252551020408163
5.9125957558862865,21.440655175363645,0.7343970941168839,0.8356940509915014,0.7389843048142472,0.8392857142857143
4.673606944241328,23.353790337219834,0.7135026470882029,0.8158640226628895,0.7440615272304778,0.8380102040816326
4.36625945859123,23.01010362058878,0.7223192400514772,0.8229461756373938,0.7472705173598266,0.8443877551020408
3.1064000478363596,23.476285674609244,0.7282844828957203,0.8286118980169972,0.7418670949608512,0.8431122448979592
