train_loss,val_loss,val_f1,val_acc,test_f1,test_acc
64.24497128278017,8.588763698935509,0.7422730591384765,0.8555240793201133,0.7141378499176665,0.8418367346938775
41.74449737370014,8.97338480502367,0.7654060633975424,0.8569405099150141,0.7628535100046845,0.8558673469387755
22.59058422781527,11.654964335262775,0.755468038433415,0.8470254957507082,0.768349358974359,0.8494897959183674
11.405890066642314,13.334184465929866,0.7480090573968265,0.8229461756373938,0.7392023591182076,0.8112244897959183
7.638056437252089,15.466571816941723,0.7637680588906821,0.8555240793201133,0.7334725289433179,0.8380102040816326
6.067870320752263,16.170687092118897,0.7720793164215796,0.8456090651558074,0.7371143897298333,0.8214285714285714
3.8486676265019923,19.09426046407316,0.7541866047136471,0.839943342776204,0.759092850879494,0.8431122448979592
3.3755118164699525,19.848471716570202,0.7551385491584828,0.8385269121813032,0.7613636363636365,0.8392857142857143
2.2584221437573433,20.282499751047,0.7541866047136471,0.839943342776204,0.7592700900690139,0.8392857142857143
2.017206663527759,21.06041515787365,0.752090273230267,0.8427762039660056,0.7579706398347519,0.8431122448979592
